booking_id,guest_id,hotel_name_raw,room_type_id,check_in,check_out,nights,rate_per_night,total_revenue,satisfaction_score,booking_channel
299,103,new york bowery,2,2025-10-21,2025-10-24,3,168.07,504.21,5,Corporate
300,278,London Bankside,3,2025-11-23,2025-11-26,3,223.35,670.05,3,Corporate
301,228,ROTTERDAM ,1,2025-05-14,2025-05-15,1,127.55,127.55,5,Direct
302,183,Seattle  South Lake Union,3,2025-12-07,2025-12-14,7,227.44,1592.08,4,Direct
303,240,London  Bankside,1,2026-04-12,2026-04-15,3,129.07,387.21,3,OTA
304,201,boston north station,2,2025-12-05,2025-12-12,7,143.16,1002.12,4,Corporate
305,394,paris gare de lyon,3,2025-05-11,2025-05-16,5,231.91,1159.55,4,Direct
306,303,seattle south lake union,4,2025-09-02,2025-09-07,5,91.54,457.7,4,OTA
307,279,copenhagen islands brygge,2,2025-06-27,2025-07-03,6,166.21,997.26,5,OTA
308,91,london bankside,3,2026-02-20,2026-02-21,1,221.92,221.92,2,Direct
309,387,Paris Gare De Lyon,1,2025-05-31,2025-06-06,6,121.26,727.56,5,Corporate
310,368,boston north station,3,2025-04-02,2025-04-01,-1,234.18,-234.18,5,OTA
311,57, Amsterdam Amstel ,3,2025-02-01,2025-02-03,2,214.72,429.44,2,Direct
312,72,paris gare de lyon,2,2026-01-29,2026-02-05,7,171.8,1202.6,4,Direct
313,250,Paris Gare De Lyon,4,2025-05-20,2025-05-21,1,116.13,116.13,2,Direct
314,182,seattle south lake union,2,2025-07-10,2025-07-14,4,157.23,628.92,3,Corporate
315,20,Rotterdam,4,2026-01-13,2026-01-14,1,122.05,122.05,3,Corporate
316,313,London  Bankside,1,2025-09-09,2025-09-13,4,127.04,508.16,3,Corporate
317,399,ROTTERDAM ,1,2026-04-26,2026-04-30,4,118.56,474.24,2,Corporate
318,373, Amsterdam Amstel ,3,2025-03-04,2025-03-10,6,182.88,1097.28,5,OTA
319,65,Seattle South Lake Union,1,2025-10-12,2025-10-15,3,110.35,331.05,5,OTA
320,229,Paris Gare De Lyon,3,2025-06-29,2025-07-02,3,187.96,563.88,3,Corporate
321,79,Paris Gare De Lyon,4,2026-02-27,2026-03-06,7,110.61,774.27,4,Corporate
322,27,Boston North Station,2,2026-04-21,2026-04-25,4,151.58,606.32,3,Direct
323,223,Paris Gare De Lyon,1,2025-10-23,2025-10-30,7,127.68,893.76,5,OTA
324,172,copenhagen islands brygge,3,2025-10-01,2025-10-08,7,219.57,1536.99,3,OTA
325,354,ROTTERDAM ,2,2025-11-17,2025-11-22,5,125.57,627.85,2,Direct
326,372,Rotterdam,3,2025-09-15,2025-09-17,2,216.93,433.86,3,Direct
327,310,London Bankside,2,2026-01-20,2026-01-26,6,161.12,966.72,4,OTA
328,39,Seattle  South Lake Union,4,2025-10-11,2025-10-18,7,119.83,838.81,4,Direct
329,199,AMSTERDAM AMSTEL,3,2025-03-03,2025-03-06,3,190.11,570.33,5,OTA
330,252,Paris Gare De Lyon,1,2025-05-28,2025-06-02,5,107.62,538.1,5,Direct
331,373,London  Bankside,3,2026-04-02,2026-04-03,1,181.35,181.35,5,Corporate
332,295,rotterdam,1,2026-06-12,2026-06-18,6,119.49,716.94,4,Direct
333,291,Seattle South Lake Union,3,2025-12-08,2025-12-14,6,174.27,1045.62,4,Corporate
334,332,seattle south lake union,2,2025-06-30,2025-07-05,5,146.46,732.3,2,Corporate
335,98,Seattle  South Lake Union,2,2025-02-06,2025-02-08,2,180.5,361.0,2,OTA
336,231,Seattle  South Lake Union,1,2025-02-07,2025-02-10,3,132.45,397.35,4,OTA
337,297,Paris Gare De Lyon,2,2025-03-15,2025-03-16,1,152.28,152.28,5,OTA
337,297,Paris Gare De Lyon,2,2025-03-15,2025-03-16,1,152.28,152.28,5,OTA
338,50, Amsterdam Amstel ,4,2025-06-24,2025-07-01,7,116.58,816.06,5,OTA
339,173,new york bowery,4,2025-11-29,2025-11-30,1,107.39,107.39,3,OTA
340,141,London Bankside,2,2026-03-02,2026-03-04,2,155.87,311.74,5,OTA
341,250,Paris Gare de Lyon,1,2025-01-07,2025-01-08,1,101.99,101.99,5,Direct
342,328,New York Bowery,3,2026-06-20,2026-06-24,4,241.02,964.08,5,Direct
343,155,London  Bankside,3,2026-03-05,2026-03-06,1,184.61,184.61,4,OTA
344,338,Seattle  South Lake Union,2,2025-10-11,2025-10-12,1,169.39,169.39,5,OTA
345,331,Amsterdam Amstel,3,2025-10-19,2025-10-21,2,195.37,390.74,,Direct
346,15,Paris Gare de Lyon,4,2026-06-12,2026-06-13,1,94.44,94.44,4,Corporate
347,117,london bankside,1,2025-08-31,2025-09-06,6,106.82,640.92,4,Direct
348,111,Copenhagen Islands Brygge,4,2025-07-02,2025-07-06,4,102.89,411.56,4,OTA
349,144,Amsterdam Amstel,2,2025-04-24,2025-05-01,7,148.35,1038.45,3,OTA
350,284,Paris Gare De Lyon,2,2025-03-30,2025-04-03,4,152.3,609.2,5,Corporate
350,284,Paris Gare De Lyon,2,2025-03-30,2025-04-03,4,152.3,609.2,5,Corporate
351,127,Copenhagen Islands Brygge,3,2026-03-21,2026-03-26,5,240.22,1201.1,5,Direct
352,394,Seattle  South Lake Union,1,2026-03-12,2026-03-17,5,133.4,667.0,4,OTA
353,112,AMSTERDAM AMSTEL,2,2026-01-03,2026-01-06,3,180.64,541.92,5,Direct
354,238,AMSTERDAM AMSTEL,2,2026-02-20,2026-02-22,2,145.7,291.4,5,Direct
355,17,ROTTERDAM ,3,2026-03-13,2026-03-20,7,241.62,1691.34,3,Direct
356,29,ROTTERDAM ,3,2025-02-22,2025-02-23,1,205.28,205.28,4,OTA
357,172,New York Bowery,2,2025-04-27,2025-05-03,6,177.32,1063.92,3,OTA
358,142,boston north station,1,2025-03-06,2025-03-09,3,119.3,357.9,4,OTA
359,318,boston north station,3,2025-03-09,2025-03-11,2,204.72,409.44,4,Direct
360,357,Boston North Station,2,2026-05-24,2026-05-26,2,154.05,308.1,5,OTA
361,216,seattle south lake union,4,2025-01-22,2025-01-25,3,86.34,259.02,3,Direct
362,304,rotterdam,4,2026-04-14,2026-04-17,3,119.63,358.89,5,Corporate
363,181,amsterdam amstel,3,2026-04-12,2026-04-14,2,182.26,364.52,4,OTA
364,163,London Bankside,2,2026-03-28,2026-03-31,3,136.51,409.53,4,OTA
365,155,Paris Gare De Lyon,1,2025-01-26,2025-01-30,4,131.61,526.44,4,OTA
366,362,ROTTERDAM ,3,2026-05-01,2026-05-04,3,227.11,681.33,4,Direct
367,246,London  Bankside,1,2025-05-23,2025-05-29,6,111.53,669.18,3,Direct
368,270, New York Bowery,2,2025-10-12,2025-10-14,2,155.04,310.08,4,Direct
369,310,ROTTERDAM ,1,2026-01-05,2026-01-09,4,135.33,541.32,,Corporate
370,45,Seattle  South Lake Union,2,2026-03-31,2026-04-06,6,169.78,1018.68,2,Direct
371,107,London Bankside,3,2026-05-02,2026-05-09,7,195.46,1368.22,2,Direct
372,90,boston north station,4,2025-05-21,2025-05-23,2,100.01,200.02,5,Corporate
373,287,boston north station,4,2025-08-18,2025-08-19,1,91.35,91.35,5,Corporate
374,331,Seattle  South Lake Union,2,2025-01-30,2025-01-31,1,152.51,152.51,4,OTA
375,356,boston north station,1,2026-01-18,2026-01-23,5,98.86,494.3,5,Direct
376,84,paris gare de lyon,1,2025-10-07,2025-10-10,3,137.87,413.61,5,Direct
377,307,Paris Gare de Lyon,2,2025-11-27,2025-12-04,7,172.08,1204.56,5,Corporate
378,7,Rotterdam,2,2026-06-15,2026-06-18,3,152.06,456.18,4,OTA
379,315, New York Bowery,1,2026-03-04,2026-03-08,4,103.18,412.72,5,Corporate
380,306,paris gare de lyon,3,2025-06-26,2025-07-02,6,226.38,1358.28,4,OTA
381,108,Boston North Station,2,2025-03-22,2025-03-26,4,168.69,674.76,5,Direct
382,241,Amsterdam Amstel,1,2025-09-17,2025-09-18,1,127.21,127.21,4,OTA
383,344,New York Bowery,3,2025-01-30,2025-01-31,1,226.51,226.51,4,OTA
384,292, New York Bowery,1,2025-04-12,2025-04-19,7,98.71,690.97,3,OTA
385,110,Amsterdam Amstel,4,2026-01-11,2026-01-17,6,102.21,613.26,4,Direct
386,58,new york bowery,3,2025-05-07,2025-05-11,4,180.37,721.48,5,Direct
387,198,Seattle South Lake Union,3,2026-04-13,2026-04-18,5,222.04,1110.2,3,Corporate
388,36,Copenhagen Islands Brygge,4,2026-01-12,2026-01-14,2,111.12,222.24,2,Direct
389,356,copenhagen islands brygge,1,2025-06-22,2025-06-23,1,106.78,106.78,2,Direct
390,388,boston north station,4,2025-12-31,2026-01-04,4,121.61,486.44,3,Direct
391,255,boston north station,2,2025-05-18,2025-05-19,1,128.04,128.04,5,Direct
392,156,Rotterdam,1,2025-03-20,2025-03-26,6,131.57,789.42,3,Direct
393,277,boston north station,1,2025-02-02,2025-02-06,4,103.29,413.16,2,Direct
394,252,Boston North Station,4,2025-05-18,2025-05-21,3,104.02,312.06,5,OTA
395,81,Seattle  South Lake Union,1,2026-02-05,2026-02-08,3,140.43,421.29,4,Corporate
396,66,Amsterdam Amstel,3,2025-12-24,2025-12-31,7,172.13,1204.91,4,Direct
397,180,rotterdam,1,2025-09-08,2025-09-10,2,111.71,223.42,4,Direct
398,20, Amsterdam Amstel ,4,2026-03-09,2026-03-14,5,101.5,507.5,5,Corporate
399,294,copenhagen islands brygge,1,2026-05-16,2026-05-17,1,107.08,107.08,4,Corporate
400,255,Copenhagen Islands Brygge,1,2025-08-08,2025-08-11,3,111.06,333.18,3,Direct
401,173,London  Bankside,3,2025-03-10,2025-03-15,5,206.03,1030.15,4,Corporate
402,340,boston north station,3,2025-07-24,2025-07-28,4,217.35,869.4,3,Direct
403,256,Paris Gare De Lyon,2,2026-04-24,2026-04-27,3,154.72,464.16,2,Direct
404,76,rotterdam,2,2025-06-04,2025-06-10,6,141.8,850.8,4,Direct
405,147,copenhagen islands brygge,2,2025-09-20,2025-09-26,6,147.67,886.02,,Corporate
406,332,copenhagen islands brygge,1,2025-07-26,2025-07-28,2,99.37,198.74,5,OTA
407,11,AMSTERDAM AMSTEL,1,2025-03-27,2025-03-30,3,135.91,407.73,2,Direct
408,58,Paris Gare de Lyon,1,2026-06-19,2026-06-25,6,139.51,837.06,5,Direct
409,169,london bankside,4,2025-08-30,2025-09-03,4,89.56,358.24,5,Corporate
410,274,AMSTERDAM AMSTEL,3,2025-04-26,2025-04-29,3,206.0,618.0,5,OTA
411,11,rotterdam,1,2025-02-25,2025-03-03,6,127.38,764.28,2,Corporate
412,122,London  Bankside,4,2026-02-02,2026-02-03,1,100.43,100.43,5,OTA
413,324,paris gare de lyon,3,2026-02-21,2026-02-28,7,235.6,1649.2,5,Direct
414,217,ROTTERDAM ,1,2025-06-14,2025-06-20,6,100.99,605.94,3,Direct
415,323,amsterdam amstel,4,2025-05-20,2025-05-21,1,109.38,109.38,4,OTA
416,352,Paris Gare De Lyon,4,2025-11-24,2025-11-28,4,113.44,453.76,4,OTA
417,202,Rotterdam,4,2025-08-18,2025-08-19,1,120.58,120.58,3,Direct
418,206,Paris Gare de Lyon,4,2025-09-24,2025-09-26,2,99.48,198.96,,OTA
419,254,Seattle  South Lake Union,1,2025-08-18,2025-08-24,6,139.35,836.1,5,Direct
420,308,Copenhagen Islands Brygge,2,2025-10-17,2025-10-23,6,148.36,890.16,,Corporate
421,190,Seattle South Lake Union,4,2025-03-29,2025-03-30,1,118.61,118.61,2,Direct
422,49,Boston North Station,1,2025-02-23,2025-02-26,3,118.63,355.89,,OTA
423,344,boston north station,3,2025-05-16,2025-05-21,5,183.66,918.3,5,Direct
424,272,ROTTERDAM ,4,2025-05-26,2025-05-29,3,87.18,261.54,5,Direct
425,265,boston north station,3,2026-03-23,2026-03-25,2,245.29,490.58,4,Direct
426,118,Paris Gare de Lyon,2,2025-02-06,2025-02-10,4,164.35,657.4,,Corporate
427,253,seattle south lake union,1,2025-06-01,2025-06-02,1,106.98,106.98,4,Corporate
428,3, New York Bowery,2,2026-03-03,2026-03-04,1,152.79,152.79,,Direct
429,79,london bankside,1,2025-03-25,2025-03-29,4,126.86,507.44,5,Direct
430,167,AMSTERDAM AMSTEL,2,2025-08-05,2025-08-12,7,160.89,1126.23,5,OTA
431,205,Copenhagen Islands Brygge,3,2025-07-02,2025-07-04,2,235.53,471.06,3,Direct
432,153,Paris Gare de Lyon,4,2026-03-19,2026-03-25,6,97.28,583.68,4,Direct
433,229,new york bowery,4,2026-05-03,2026-05-06,3,101.58,304.74,4,Direct
434,263,London Bankside,3,2026-04-20,2026-04-26,6,221.98,1331.88,5,OTA
435,41,seattle south lake union,4,2025-11-04,2025-11-06,2,111.5,223.0,3,Corporate
436,263,London Bankside,1,2026-06-07,2026-06-11,4,118.36,473.44,5,OTA
437,380,Amsterdam Amstel,4,2025-07-03,2025-07-10,7,100.43,703.01,5,Direct
438,136,Seattle  South Lake Union,3,2025-07-11,2025-07-13,2,226.58,453.16,4,Direct
438,136,Seattle  South Lake Union,3,2025-07-11,2025-07-13,2,226.58,453.16,4,Direct
439,88,London Bankside,4,2026-04-17,2026-04-23,6,110.49,662.94,5,OTA
440,45,copenhagen islands brygge,2,2025-05-19,2025-05-20,1,170.47,170.47,3,OTA
441,124,Paris Gare De Lyon,4,2025-07-15,2025-07-16,1,103.11,103.11,5,OTA
442,242,seattle south lake union,1,2026-04-06,2026-04-11,5,110.95,554.75,,Direct
443,254,copenhagen islands brygge,3,2025-02-07,2025-02-11,4,208.91,835.64,5,Direct
444,284,copenhagen islands brygge,1,2025-10-02,2025-10-08,6,118.74,712.44,4,Direct
445,241,Boston North Station,3,2026-03-25,2026-03-27,2,214.53,429.06,5,Corporate
446,345,copenhagen islands brygge,3,2026-04-29,2026-05-06,7,182.35,1276.45,4,OTA
447,252,Paris Gare De Lyon,1,2026-03-02,2026-03-06,4,107.23,428.92,5,Corporate
448,258,Paris Gare de Lyon,1,2025-03-07,2025-03-10,3,125.03,375.09,3,Corporate
449,78, Amsterdam Amstel ,1,2025-02-21,2025-02-25,4,140.07,560.28,4,OTA
450,22,London  Bankside,1,2025-06-21,2025-06-27,6,107.05,642.3,5,OTA
451,332,London Bankside,3,2025-12-09,2025-12-16,7,234.25,1639.75,2,Direct
452,147,seattle south lake union,2,2025-03-29,2025-04-01,3,167.07,501.21,3,OTA
453,220,New York Bowery,4,2026-02-24,2026-02-28,4,105.11,420.44,5,Direct
454,174,London Bankside,3,2026-02-16,2026-02-23,7,174.75,1223.25,4,Direct
455,206,boston north station,3,2025-11-18,2025-11-17,-1,238.16,-238.16,4,Direct
456,177,Seattle  South Lake Union,4,2025-07-22,2025-07-25,3,105.92,317.76,4,OTA
457,283,London  Bankside,3,2026-06-18,2026-06-21,3,182.2,546.6,3,OTA
458,259,boston north station,1,2025-03-03,2025-03-10,7,125.44,878.08,5,Direct
459,174,AMSTERDAM AMSTEL,2,2025-08-28,2025-08-31,3,162.18,486.54,4,OTA
460,265,london bankside,2,2026-01-05,2026-01-09,4,164.67,658.68,4,Direct
461,229,Seattle South Lake Union,1,2026-01-14,2026-01-20,6,123.75,742.5,2,OTA
462,353,copenhagen islands brygge,4,2026-03-03,2026-03-10,7,104.72,733.04,5,OTA
463,109,London  Bankside,4,2026-04-30,2026-05-01,1,121.37,121.37,4,Direct
464,149,ROTTERDAM ,1,2026-06-20,2026-06-22,2,111.39,222.78,5,OTA
465,157,Copenhagen Islands Brygge,3,2025-08-09,2025-08-11,2,207.05,414.1,4,Direct
466,173,boston north station,4,2026-05-02,2026-05-09,7,108.52,759.64,3,Direct
467,167,Paris Gare De Lyon,1,2026-02-24,2026-02-28,4,115.34,461.36,5,Direct
468,288, Amsterdam Amstel ,1,2025-03-29,2025-03-31,2,121.72,243.44,3,Direct
469,338,Amsterdam Amstel,2,2025-01-20,2025-01-23,3,138.74,416.22,5,OTA
470,252,Copenhagen Islands Brygge,1,2025-12-15,2025-12-19,4,99.15,396.6,2,Direct
471,74,paris gare de lyon,2,2025-09-19,2025-09-26,7,142.16,995.12,,Corporate
472,200, Amsterdam Amstel ,1,2025-11-24,2025-11-26,2,112.24,224.48,,OTA
473,261,new york bowery,4,2025-04-28,2025-05-01,3,103.16,309.48,,OTA
474,284, Amsterdam Amstel ,1,2025-09-10,2025-09-17,7,132.34,926.38,2,OTA
475,277,paris gare de lyon,2,2025-09-09,2025-09-14,5,178.55,892.75,,Direct
476,1,Boston North Station,1,2026-05-09,2026-05-12,3,134.7,404.1,4,OTA
477,83,Boston North Station,1,2025-11-04,2025-11-05,1,103.46,103.46,3,Direct
478,176,ROTTERDAM ,3,2026-04-09,2026-04-12,3,244.42,733.26,5,Corporate
479,2,Paris Gare De Lyon,4,2025-01-05,2025-01-06,1,101.2,101.2,5,OTA
480,16,London  Bankside,4,2025-05-07,2025-05-10,3,99.8,299.4,2,Direct
481,228,Rotterdam,1,2025-08-15,2025-08-21,6,110.36,662.16,4,OTA
482,253,New York Bowery,3,2025-02-07,2025-02-10,3,223.33,669.99,5,Direct
483,88,boston north station,2,2025-06-29,2025-06-30,1,166.58,166.58,3,Corporate
484,349, Amsterdam Amstel ,4,2025-01-03,2025-01-07,4,121.34,485.36,4,Direct
485,186,seattle south lake union,1,2025-08-18,2025-08-19,1,116.41,116.41,5,Corporate
486,354,amsterdam amstel,4,2025-03-18,2025-03-20,2,98.01,196.02,,Direct
487,127,rotterdam,1,2026-04-30,2026-05-02,2,134.4,268.8,3,Direct
488,321,Seattle South Lake Union,4,2025-05-08,2025-05-09,1,120.34,120.34,4,Direct
489,155,Seattle South Lake Union,4,2025-03-09,2025-03-10,1,106.75,106.75,2,OTA
490,338, New York Bowery,1,2026-04-10,2026-04-14,4,116.77,467.08,4,Direct
491,99,ROTTERDAM ,1,2025-04-16,2025-04-17,1,101.04,101.04,3,OTA
492,216,boston north station,4,2026-04-01,2026-04-03,2,115.79,231.58,5,OTA
493,299,rotterdam,2,2025-05-31,2025-06-04,4,144.17,576.68,5,OTA
494,177,AMSTERDAM AMSTEL,2,2025-07-25,2025-07-31,6,168.76,1012.56,5,Direct
495,290,ROTTERDAM ,3,2025-11-03,2025-11-07,4,178.03,712.12,5,Direct
496,320,new york bowery,2,2025-09-02,2025-09-06,4,178.06,712.24,2,OTA
497,6, Amsterdam Amstel ,1,2026-01-02,2026-01-03,1,104.31,104.31,,Direct
498,113,Boston North Station,3,2025-06-28,2025-07-01,3,188.69,566.07,4,Direct
499,336,paris gare de lyon,1,2025-12-13,2025-12-15,2,108.57,217.14,4,OTA
500,74,London Bankside,2,2025-07-14,2025-07-16,2,163.71,327.42,2,OTA
501,151, New York Bowery,2,2025-12-02,2025-12-04,2,169.34,338.68,3,Direct
502,340,london bankside,1,2025-06-21,2025-06-26,5,136.57,682.85,4,Direct
503,356,ROTTERDAM ,4,2026-05-22,2026-05-26,4,100.74,402.96,5,OTA
504,112,new york bowery,3,2026-03-12,2026-03-16,4,240.82,963.28,3,Direct
505,299,Rotterdam,1,2026-04-22,2026-04-27,5,116.68,583.4,2,Direct
506,92,Copenhagen Islands Brygge,4,2025-08-28,2025-08-31,3,99.15,297.45,3,Direct
507,61,New York Bowery,1,2026-01-04,2026-01-05,1,112.65,112.65,5,Corporate
508,379,Paris Gare De Lyon,3,2025-01-09,2025-01-16,7,232.27,1625.89,2,OTA
509,335,AMSTERDAM AMSTEL,2,2026-02-12,2026-02-14,2,166.75,333.5,3,OTA
510,44,seattle south lake union,3,2025-07-12,2025-07-16,4,222.86,891.44,5,Direct
511,378,paris gare de lyon,1,2026-05-27,2026-06-03,7,113.56,794.92,2,Direct
512,301,boston north station,1,2025-02-02,2025-02-04,2,139.63,279.26,2,OTA
513,198,London  Bankside,2,2026-05-02,2026-05-03,1,178.58,178.58,5,Direct
514,353,Paris Gare de Lyon,4,2025-01-28,2025-01-30,2,120.13,240.26,3,OTA
515,266, Amsterdam Amstel ,1,2025-06-25,2025-06-28,3,116.01,348.03,4,Direct
516,106,london bankside,2,2025-07-30,2025-08-02,3,164.56,493.68,5,OTA
517,104,seattle south lake union,1,2025-05-27,2025-05-31,4,115.51,462.04,3,OTA
518,295,seattle south lake union,1,2025-04-04,2025-04-07,3,138.16,414.48,5,OTA
519,376,Paris Gare De Lyon,4,2026-04-14,2026-04-18,4,92.47,369.88,2,Direct
520,322,paris gare de lyon,3,2025-03-10,2025-03-16,6,238.31,1429.86,2,OTA
521,387,Rotterdam,1,2026-06-01,2026-06-08,7,115.98,811.86,3,Direct
522,176,seattle south lake union,4,2025-07-19,2025-07-23,4,95.02,380.08,4,Direct
523,281,London Bankside,2,2026-03-25,2026-03-27,2,140.62,281.24,5,OTA
524,40,Copenhagen Islands Brygge,1,2025-10-07,2025-10-09,2,105.86,211.72,3,Direct
525,354,london bankside,3,2026-03-31,2026-04-01,1,173.78,173.78,3,Corporate
526,9,New York Bowery,4,2025-01-29,2025-01-30,1,92.8,92.8,3,Direct
527,86,Paris Gare De Lyon,1,2026-03-02,2026-03-07,5,112.36,561.8,3,OTA
528,119,Copenhagen Islands Brygge,2,2025-04-19,2025-04-22,3,125.93,377.79,5,Direct
529,23,boston north station,1,2025-08-12,2025-08-16,4,124.21,496.84,4,OTA
530,167,London  Bankside,4,2025-05-17,2025-05-20,3,114.45,343.35,5,Direct
531,262,seattle south lake union,2,2026-05-31,2026-06-05,5,125.84,629.2,4,Direct
532,71,London Bankside,3,2026-05-26,2026-05-29,3,198.51,595.53,3,OTA
533,169,Seattle  South Lake Union,2,2025-10-12,2025-10-15,3,167.38,502.14,2,Corporate
534,170, New York Bowery,3,2025-09-06,2025-09-08,2,238.64,477.28,3,OTA
535,94,copenhagen islands brygge,4,2025-01-07,2025-01-08,1,88.16,88.16,4,OTA
536,260,New York Bowery,1,2026-03-13,2026-03-19,6,105.26,631.56,2,OTA
537,104,Seattle  South Lake Union,3,2026-05-08,2026-05-09,1,197.28,197.28,5,OTA
538,247,Copenhagen Islands Brygge,1,2026-01-26,2026-01-30,4,131.19,524.76,3,OTA
539,233,seattle south lake union,3,2026-01-20,2026-01-25,5,175.54,877.7,5,OTA
539,233,seattle south lake union,3,2026-01-20,2026-01-25,5,175.54,877.7,5,OTA
540,208,rotterdam,4,2026-02-09,2026-02-15,6,104.1,624.6,4,Direct
541,290,london bankside,2,2025-07-18,2025-07-25,7,139.29,975.03,4,Direct
542,30,ROTTERDAM ,4,2026-03-11,2026-03-17,6,103.65,621.9,4,Direct
543,310,paris gare de lyon,4,2025-05-31,2025-06-03,3,107.48,322.44,,Direct
544,362,copenhagen islands brygge,1,2026-06-15,2026-06-17,2,105.33,210.66,5,OTA
545,376,copenhagen islands brygge,4,2025-04-02,2025-04-03,1,115.01,115.01,4,OTA
546,4,copenhagen islands brygge,2,2026-05-19,2026-05-20,1,168.12,168.12,2,Direct
547,361,Rotterdam,2,2025-07-22,2025-07-26,4,177.84,711.36,3,Direct
548,210,new york bowery,4,2025-04-22,2025-04-29,7,88.53,619.71,4,Corporate
549,249,new york bowery,1,2025-01-10,2025-01-11,1,139.75,139.75,5,OTA
550,249,copenhagen islands brygge,4,2025-12-12,2025-12-17,5,99.59,497.95,4,Corporate
551,183,Copenhagen Islands Brygge,3,2025-04-13,2025-04-14,1,222.89,222.89,,Direct
552,189,Boston North Station,4,2026-05-02,2026-05-07,5,92.64,463.2,,Corporate
553,228,ROTTERDAM ,2,2026-05-12,2026-05-16,4,169.24,676.96,5,Direct
554,365,Boston North Station,2,2026-06-17,2026-06-22,5,164.95,824.75,5,Corporate
555,229,Seattle South Lake Union,1,2026-05-09,2026-05-15,6,108.71,652.26,4,Direct
556,393,rotterdam,3,2025-08-14,2025-08-20,6,206.11,1236.66,4,OTA
557,355,Seattle South Lake Union,3,2025-08-18,2025-08-23,5,215.51,1077.55,2,Direct
558,115,Copenhagen Islands Brygge,3,2025-04-29,2025-05-02,3,176.84,530.52,3,Direct
559,195,paris gare de lyon,1,2025-11-15,2025-11-16,1,106.38,106.38,2,Corporate
560,340,Paris Gare De Lyon,2,2025-04-20,2025-04-19,-1,142.67,-142.67,5,Direct
561,146,Paris Gare De Lyon,2,2025-02-05,2025-02-10,5,153.03,765.15,5,OTA
562,150,new york bowery,4,2025-03-02,2025-03-09,7,116.96,818.72,3,Direct
563,373,paris gare de lyon,4,2025-11-03,2025-11-10,7,117.74,824.18,3,Direct
564,201,rotterdam,1,2026-06-25,2026-07-01,6,128.46,770.76,3,OTA
565,235, Amsterdam Amstel ,2,2025-05-21,2025-05-25,4,141.28,565.12,3,OTA
566,372, Amsterdam Amstel ,1,2025-06-01,2025-06-05,4,116.72,466.88,5,Direct
567,264,Amsterdam Amstel,3,2026-03-21,2026-03-23,2,200.64,401.28,3,Corporate
568,382,Paris Gare De Lyon,4,2025-04-02,2025-04-09,7,116.59,816.13,5,Direct
569,329,london bankside,2,2025-01-24,2025-01-29,5,156.94,784.7,4,OTA
570,293,copenhagen islands brygge,2,2025-04-12,2025-04-15,3,175.63,526.89,4,Direct
571,266,Seattle South Lake Union,1,2025-08-01,2025-08-07,6,105.98,635.88,,Direct
572,66,London Bankside,2,2025-06-15,2025-06-16,1,172.44,172.44,4,Corporate
573,337,paris gare de lyon,1,2025-09-12,2025-09-15,3,139.34,418.02,5,Direct
574,161,Seattle  South Lake Union,3,2026-06-07,2026-06-09,2,220.19,440.38,5,Corporate
575,309,New York Bowery,2,2026-01-03,2026-01-06,3,159.7,479.1,5,OTA
576,347,london bankside,4,2025-05-27,2025-06-01,5,109.42,547.1,3,OTA
577,79,paris gare de lyon,3,2026-03-21,2026-03-25,4,215.73,862.92,4,OTA
578,46,ROTTERDAM ,3,2025-12-08,2025-12-15,7,235.79,1650.53,5,OTA
579,90,London Bankside,3,2026-05-17,2026-05-18,1,223.05,223.05,3,Direct
